Time;Host memory usage
2019-03-16T11:00:00+01:00;6259946291
2019-03-16T12:00:00+01:00;6259614242
2019-03-16T13:00:00+01:00;6259771528
2019-03-16T14:00:00+01:00;6259631718
2019-03-16T15:00:00+01:00;6259684147
2019-03-16T16:00:00+01:00;6259998720
2019-03-16T17:00:00+01:00;6259998720
2019-03-16T18:00:00+01:00;6259806481
2019-03-16T19:00:00+01:00;6259998720
2019-03-16T20:00:00+01:00;6259963767
2019-03-16T21:00:00+01:00;6259649194
2019-03-16T22:00:00+01:00;6259858909
2019-03-16T23:00:00+01:00;6260453102
2019-03-17T00:00:00+01:00;6259614242
2019-03-17T01:00:00+01:00;6259893862
2019-03-17T02:00:00+01:00;6259596765
2019-03-17T03:00:00+01:00;6259544337
2019-03-17T04:00:00+01:00;6259928814
2019-03-17T05:00:00+01:00;6259998720
2019-03-17T06:00:00+01:00;6259771528
2019-03-17T07:00:00+01:00;6259998720
2019-03-17T08:00:00+01:00;6259998720
2019-03-17T09:00:00+01:00;6259806481
2019-03-17T10:00:00+01:00;6260033672
2019-03-17T11:00:00+01:00;6259998720
2019-03-17T12:00:00+01:00;6259754052
2019-03-17T13:00:00+01:00;6260033672
2019-03-17T14:00:00+01:00;6259841433
2019-03-17T15:00:00+01:00;6259806481
2019-03-17T16:00:00+01:00;6260295816
2019-03-17T17:00:00+01:00;6260435626
2019-03-17T18:00:00+01:00;6259666670
2019-03-17T19:00:00+01:00;6259911338
2019-03-17T20:00:00+01:00;6259893862
2019-03-17T21:00:00+01:00;6259754052
2019-03-17T22:00:00+01:00;6259823957
2019-03-17T23:00:00+01:00;6259998720
2019-03-18T00:00:00+01:00;6259684147
2019-03-18T01:00:00+01:00;6259841433
2019-03-18T02:00:00+01:00;6259509384
2019-03-18T03:00:00+01:00;6259456955
2019-03-18T04:00:00+01:00;6253847074
2019-03-18T05:00:00+01:00;6179747703
2019-03-18T06:00:00+01:00;6187279974
2019-03-18T07:00:00+01:00;6236318378
2019-03-18T08:00:00+01:00;6240268014
2019-03-18T09:00:00+01:00;6247817762
2019-03-18T10:00:00+01:00;6251645064
2019-03-18T11:00:00+01:00;6252536354
2019-03-18T12:00:00+01:00;6252658688
2019-03-18T13:00:00+01:00;6252746069
2019-03-18T14:00:00+01:00;6252221781
2019-03-18T15:00:00+01:00;6252221781
2019-03-18T16:00:00+01:00;6252379067
2019-03-18T17:00:00+01:00;6251802350
2019-03-18T18:00:00+01:00;6251190681
2019-03-18T19:00:00+01:00;6251522730
2019-03-18T20:00:00+01:00;6251487778
2019-03-18T21:00:00+01:00;6251313015
2019-03-18T22:00:00+01:00;6252064494
2019-03-18T23:00:00+01:00;6252658688
2019-03-19T00:00:00+01:00;6252344115
2019-03-19T01:00:00+01:00;6253986884
2019-03-19T02:00:00+01:00;6254074265
2019-03-19T03:00:00+01:00;6254214075
2019-03-19T04:00:00+01:00;6254283980
2019-03-19T05:00:00+01:00;6254755840
2019-03-19T06:00:00+01:00;6254353885
2019-03-19T07:00:00+01:00;6253986884
2019-03-19T08:00:00+01:00;6254616029
2019-03-19T09:00:00+01:00;6254214075
2019-03-19T10:00:00+01:00;6254388838
2019-03-19T11:00:00+01:00;6254668458
2019-03-19T12:00:00+01:00;6254144170
2019-03-19T13:00:00+01:00;6254336409
2019-03-19T14:00:00+01:00;6254091741
2019-03-19T15:00:00+01:00;6254179123
2019-03-19T16:00:00+01:00;6254511172
2019-03-19T17:00:00+01:00;6254546124
2019-03-19T18:00:00+01:00;6254091741
2019-03-19T19:00:00+01:00;6254685934
2019-03-19T20:00:00+01:00;6254755840
2019-03-19T21:00:00+01:00;6254406314
2019-03-19T22:00:00+01:00;6254913126
2019-03-19T23:00:00+01:00;6254755840
2019-03-20T00:00:00+01:00;6254388838
2019-03-20T01:00:00+01:00;6255507319
2019-03-20T02:00:00+01:00;6255280128
2019-03-20T03:00:00+01:00;6254546124
2019-03-20T04:00:00+01:00;6254755840
2019-03-20T05:00:00+01:00;6255157794
2019-03-20T06:00:00+01:00;6255000507
2019-03-20T07:00:00+01:00;6254703411
2019-03-20T08:00:00+01:00;6254039313
2019-03-20T09:00:00+01:00;6254004360
2019-03-20T10:00:00+01:00;6254616029
2019-03-20T11:00:00+01:00;6254616029
2019-03-20T12:00:00+01:00;6254353885
2019-03-20T13:00:00+01:00;6254720887
2019-03-20T14:00:00+01:00;6254598553
2019-03-20T15:00:00+01:00;6254808268
2019-03-20T16:00:00+01:00;6254983031
2019-03-20T17:00:00+01:00;6255594700
2019-03-20T18:00:00+01:00;6255402461
2019-03-20T19:00:00+01:00;6255559748
2019-03-20T20:00:00+01:00;6255350033
2019-03-20T21:00:00+01:00;6254843221
2019-03-20T22:00:00+01:00;6255804416
2019-03-20T23:00:00+01:00;6255769463
2019-03-21T00:00:00+01:00;6255402461
2019-03-21T01:00:00+01:00;6255454890
2019-03-21T02:00:00+01:00;6255507319
2019-03-21T03:00:00+01:00;6255105365
2019-03-21T04:00:00+01:00;6254948078
2019-03-21T05:00:00+01:00;6255175270
2019-03-21T06:00:00+01:00;6254196599
2019-03-21T07:00:00+01:00;6254458743
2019-03-21T08:00:00+01:00;6254423790
2019-03-21T09:00:00+01:00;6254231552
2019-03-21T10:00:00+01:00;6254685934
2019-03-21T11:00:00+01:00;6254720887
2019-03-21T12:00:00+01:00;6254633506
2019-03-21T13:00:00+01:00;6255594700
2019-03-21T14:00:00+01:00;6255087889
2019-03-21T15:00:00+01:00;6254283980
2019-03-21T16:00:00+01:00;6254476219
2019-03-21T17:00:00+01:00;6255087889
2019-03-21T18:00:00+01:00;6255000507
2019-03-21T19:00:00+01:00;6255734510
2019-03-21T20:00:00+01:00;6255192746
2019-03-21T21:00:00+01:00;6254738363
2019-03-21T22:00:00+01:00;6255507319
2019-03-21T23:00:00+01:00;6255804416
2019-03-22T00:00:00+01:00;6255070412
2019-03-22T01:00:00+01:00;6255087889
2019-03-22T02:00:00+01:00;6255577224
2019-03-22T03:00:00+01:00;6255245175
2019-03-22T04:00:00+01:00;6255210222
2019-03-22T05:00:00+01:00;6255157794
2019-03-22T06:00:00+01:00;6254528648
2019-03-22T07:00:00+01:00;6254493696
2019-03-22T08:00:00+01:00;6254458743
2019-03-22T09:00:00+01:00;6254441267
2019-03-22T10:00:00+01:00;6256398609
2019-03-22T11:00:00+01:00;6256835515
2019-03-22T12:00:00+01:00;6256538419
2019-03-22T13:00:00+01:00;6256730658
2019-03-22T14:00:00+01:00;6256852992
2019-03-22T15:00:00+01:00;6256451037
2019-03-22T16:00:00+01:00;6256381132
2019-03-22T17:00:00+01:00;6256555895
2019-03-22T18:00:00+01:00;6256520942
2019-03-22T19:00:00+01:00;6256800563
2019-03-22T20:00:00+01:00;6256800563
2019-03-22T21:00:00+01:00;6256538419
2019-03-22T22:00:00+01:00;6256818039
2019-03-22T23:00:00+01:00;6256852992
2019-03-23T00:00:00+01:00;6256590848
2019-03-23T01:00:00+01:00;6256678229
2019-03-23T02:00:00+01:00;6256852992
2019-03-23T03:00:00+01:00;6256416085
2019-03-23T04:00:00+01:00;6256276275
2019-03-23T05:00:00+01:00;6256852992
2019-03-23T06:00:00+01:00;6256468514
2019-03-23T07:00:00+01:00;6256206370
2019-03-23T08:00:00+01:00;6255454890
2019-03-23T09:00:00+01:00;6256101512
2019-03-23T10:00:00+01:00;6256835515
2019-03-23T11:00:00+01:00;6256730658
2019-03-23T12:00:00+01:00;6256363656
2019-03-23T13:00:00+01:00;6256730658
2019-03-23T14:00:00+01:00;6256014131
2019-03-23T15:00:00+01:00;6256293751
2019-03-23T16:00:00+01:00;6256416085
2019-03-23T17:00:00+01:00;6256852992
2019-03-23T18:00:00+01:00;6256433561
2019-03-23T19:00:00+01:00;6256713181
2019-03-23T20:00:00+01:00;6256852992
2019-03-23T21:00:00+01:00;6256625800
2019-03-23T22:00:00+01:00;6256852992
2019-03-23T23:00:00+01:00;6256852992
2019-03-24T00:00:00+01:00;6256485990
2019-03-24T01:00:00+01:00;6256573371
2019-03-24T02:00:00+01:00;6256852992
2019-03-24T03:00:00+01:00;6256136465
2019-03-24T04:00:00+01:00;6256328704
2019-03-24T05:00:00+01:00;6256835515
2019-03-24T06:00:00+01:00;6256748134
2019-03-24T07:00:00+01:00;6257010278
2019-03-24T08:00:00+01:00;6256852992
2019-03-24T09:00:00+01:00;6256468514
2019-03-24T10:00:00+01:00;6256748134
2019-03-24T11:00:00+01:00;6256573371
2019-03-24T12:00:00+01:00;6256625800
2019-03-24T13:00:00+01:00;6256852992
2019-03-24T14:00:00+01:00;6257202517
2019-03-24T15:00:00+01:00;6256940373
2019-03-24T16:00:00+01:00;6256678229
2019-03-24T17:00:00+01:00;6256852992
2019-03-24T18:00:00+01:00;6259404526
2019-03-24T19:00:00+01:00;6259754052
2019-03-24T20:00:00+01:00;6259946291
2019-03-24T21:00:00+01:00;6259544337
2019-03-24T22:00:00+01:00;6259928814
2019-03-24T23:00:00+01:00;6259981243
2019-03-25T00:00:00+01:00;6259544337
2019-03-25T01:00:00+01:00;6259264716
2019-03-25T02:00:00+01:00;6259998720
2019-03-25T03:00:00+01:00;6259247240
2019-03-25T04:00:00+01:00;6259422003
2019-03-25T05:00:00+01:00;6259981243
2019-03-25T06:00:00+01:00;6259736576
2019-03-25T07:00:00+01:00;6259841433
2019-03-25T08:00:00+01:00;6259963767
2019-03-25T09:00:00+01:00;6259596765
2019-03-25T10:00:00+01:00;6255245175
2019-03-25T11:00:00+01:00;6245056512
2019-03-25T12:00:00+01:00;6243169075
2019-03-25T13:00:00+01:00;6247415808
2019-03-25T14:00:00+01:00;6248027477
2019-03-25T15:00:00+01:00;6248097382
2019-03-25T16:00:00+01:00;6248289621
2019-03-25T17:00:00+01:00;6248831385
2019-03-25T18:00:00+01:00;6249355673
2019-03-25T19:00:00+01:00;6249984819
2019-03-25T20:00:00+01:00;6249443054
2019-03-25T21:00:00+01:00;6249163434
2019-03-25T22:00:00+01:00;6249810056
2019-03-25T23:00:00+01:00;6249408102
2019-03-26T00:00:00+01:00;6249355673
2019-03-26T01:00:00+01:00;6249810056
2019-03-26T02:00:00+01:00;6250369297
2019-03-26T03:00:00+01:00;6250037248
2019-03-26T04:00:00+01:00;6250229486
2019-03-26T05:00:00+01:00;6250736298
2019-03-26T06:00:00+01:00;6250631441
2019-03-26T07:00:00+01:00;6251347968
2019-03-26T08:00:00+01:00;6253392691
2019-03-26T09:00:00+01:00;6254283980
2019-03-26T10:00:00+01:00;6254546124
2019-03-26T11:00:00+01:00;6254860697
2019-03-26T12:00:00+01:00;6254441267
2019-03-26T13:00:00+01:00;6254546124
2019-03-26T14:00:00+01:00;6254283980
2019-03-26T15:00:00+01:00;6254388838
2019-03-26T16:00:00+01:00;6254546124
2019-03-26T17:00:00+01:00;6254755840
2019-03-26T18:00:00+01:00;6254476219
2019-03-26T19:00:00+01:00;6254685934
2019-03-26T20:00:00+01:00;6254755840
2019-03-26T21:00:00+01:00;6254458743
2019-03-26T22:00:00+01:00;6254755840
2019-03-26T23:00:00+01:00;6254633506
2019-03-27T00:00:00+01:00;6254528648
2019-03-27T01:00:00+01:00;6254493696
2019-03-27T02:00:00+01:00;6255122841
2019-03-27T03:00:00+01:00;6254843221
2019-03-27T04:00:00+01:00;6254091741
2019-03-27T05:00:00+01:00;6254755840
2019-03-27T06:00:00+01:00;6254598553
2019-03-27T07:00:00+01:00;6254388838
2019-03-27T08:00:00+01:00;6254668458
2019-03-27T09:00:00+01:00;6254423790
2019-03-27T10:00:00+01:00;6254703411
2019-03-27T11:00:00+01:00;6254755840
2019-03-27T12:00:00+01:00;6254458743
2019-03-27T13:00:00+01:00;6254318933
2019-03-27T14:00:00+01:00;6254406314
2019-03-27T15:00:00+01:00;6254318933
2019-03-27T16:00:00+01:00;6255157794
2019-03-27T17:00:00+01:00;6255000507
2019-03-27T18:00:00+01:00;6254371362
2019-03-27T19:00:00+01:00;6254720887
2019-03-27T20:00:00+01:00;6254738363
2019-03-27T21:00:00+01:00;6254511172
2019-03-27T22:00:00+01:00;6254720887
2019-03-27T23:00:00+01:00;6254755840
2019-03-28T00:00:00+01:00;6254616029
2019-03-28T01:00:00+01:00;6256363656
2019-03-28T02:00:00+01:00;6256713181
2019-03-28T03:00:00+01:00;6256538419
2019-03-28T04:00:00+01:00;6256922897
2019-03-28T05:00:00+01:00;6256835515
2019-03-28T06:00:00+01:00;6256573371
2019-03-28T07:00:00+01:00;6256730658
2019-03-28T08:00:00+01:00;6256800563
2019-03-28T09:00:00+01:00;6256503466
2019-03-28T10:00:00+01:00;6256765610
2019-03-28T11:00:00+01:00;6256678229
2019-03-28T12:00:00+01:00;6256503466
2019-03-28T13:00:00+01:00;6255996654
2019-03-28T14:00:00+01:00;6256328704
2019-03-28T15:00:00+01:00;6256573371
2019-03-28T16:00:00+01:00;6256678229
2019-03-28T17:00:00+01:00;6256818039
2019-03-28T18:00:00+01:00;6256346180
2019-03-28T19:00:00+01:00;6256765610
2019-03-28T20:00:00+01:00;6256730658
2019-03-28T21:00:00+01:00;6256223846
2019-03-28T22:00:00+01:00;6256852992
2019-03-28T23:00:00+01:00;6256852992
2019-03-29T00:00:00+01:00;6256520942
2019-03-29T01:00:00+01:00;6256381132
2019-03-29T02:00:00+01:00;6256992802
2019-03-29T03:00:00+01:00;6257499613
2019-03-29T04:00:00+01:00;6257674376
2019-03-29T05:00:00+01:00;6257796710
2019-03-29T06:00:00+01:00;6256520942
2019-03-29T07:00:00+01:00;6256590848
2019-03-29T08:00:00+01:00;6256748134
2019-03-29T09:00:00+01:00;6257080183
2019-03-29T10:00:00+01:00;6256625800
2019-03-29T11:00:00+01:00;6256713181
2019-03-29T12:00:00+01:00;6256503466
2019-03-29T13:00:00+01:00;6256835515
2019-03-29T14:00:00+01:00;6256818039
2019-03-29T15:00:00+01:00;6256520942
2019-03-29T16:00:00+01:00;6256223846
2019-03-29T17:00:00+01:00;6256852992
2019-03-29T18:00:00+01:00;6256468514
2019-03-29T19:00:00+01:00;6256852992
2019-03-29T20:00:00+01:00;6256852992
2019-03-29T21:00:00+01:00;6256538419
2019-03-29T22:00:00+01:00;6256730658
2019-03-29T23:00:00+01:00;6256905420
2019-03-30T00:00:00+01:00;6256800563
2019-03-30T01:00:00+01:00;6256590848
2019-03-30T02:00:00+01:00;6256818039
2019-03-30T03:00:00+01:00;6256608324
2019-03-30T04:00:00+01:00;6256748134
2019-03-30T05:00:00+01:00;6257132612
2019-03-30T06:00:00+01:00;6257237469
2019-03-30T07:00:00+01:00;6256818039
2019-03-30T08:00:00+01:00;6256852992
2019-03-30T09:00:00+01:00;6256660753
2019-03-30T10:00:00+01:00;6257010278
2019-03-30T11:00:00+01:00;6257185041
2019-03-30T12:00:00+01:00;6256922897
2019-03-30T13:00:00+01:00;6257779234
2019-03-30T14:00:00+01:00;6257901568
2019-03-30T15:00:00+01:00;6257656900
2019-03-30T16:00:00+01:00;6257202517
2019-03-30T17:00:00+01:00;6257779234
2019-03-30T18:00:00+01:00;6258128759
2019-03-30T19:00:00+01:00;6257884091
2019-03-30T20:00:00+01:00;6257901568
2019-03-30T21:00:00+01:00;6257691852
2019-03-30T22:00:00+01:00;6257779234
2019-03-30T23:00:00+01:00;6258041378
2019-03-31T00:00:00+01:00;6258618094
2019-03-31T01:00:00+01:00;6257884091
2019-03-31T03:00:00+02:00;6257901568
2019-03-31T04:00:00+02:00;6257534566
2019-03-31T05:00:00+02:00;6257796710
2019-03-31T06:00:00+02:00;6257901568
2019-03-31T07:00:00+02:00;6257342327
2019-03-31T08:00:00+02:00;6257237469
2019-03-31T09:00:00+02:00;6257901568
2019-03-31T10:00:00+02:00;6257621947
2019-03-31T11:00:00+02:00;6257656900
2019-03-31T12:00:00+02:00;6257901568
2019-03-31T13:00:00+02:00;6257656900
2019-03-31T14:00:00+02:00;6257901568
2019-03-31T15:00:00+02:00;6258058854
2019-03-31T16:00:00+02:00;6258006425
2019-03-31T17:00:00+02:00;6257901568
2019-03-31T18:00:00+02:00;6257901568
2019-03-31T19:00:00+02:00;6257674376
2019-03-31T20:00:00+02:00;6257866615
2019-03-31T21:00:00+02:00;6257779234
2019-03-31T22:00:00+02:00;6257656900
2019-03-31T23:00:00+02:00;6257674376
2019-04-01T00:00:00+02:00;6257866615
