Time;dsi-openmanage: CPU usage;IF-MSSQL-TESTS: CPU usage;PCT-QRC-TEAM: CPU usage;MATEIS-CHIMITHEQUE: CPU usage;MSIF2018-WEB: CPU usage;MSIF2018-MID: CPU usage;CETHIL-FLEXLM2: CPU usage;HEBERGEMENTS: CPU usage;MOUVINSA-PRIV: CPU usage;MOUVINSA: CPU usage;TC-NET3: CPU usage
2019-06-06T19:59:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:00:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:01:00+02:00;390000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:02:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:03:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:04:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:05:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:06:00+02:00;93000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:07:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:08:00+02:00;74000000;0;0;241000000;0;0;0;0;0;0;18000000
2019-06-06T20:09:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:10:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:11:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:12:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:13:00+02:00;55000000;0;0;0;0;0;0;0;0;0;0
2019-06-06T20:14:00+02:00;74000000;0;0;0;0;0;260000000;0;0;0;18000000
2019-06-06T20:15:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:16:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:17:00+02:00;55000000;0;0;0;0;0;0;0;0;0;0
2019-06-06T20:18:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:19:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:20:00+02:00;55000000;0;0;0;0;0;0;0;0;0;0
2019-06-06T20:21:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:22:00+02:00;55000000;0;0;0;0;0;0;0;0;0;0
2019-06-06T20:23:00+02:00;74000000;0;0;241000000;0;0;0;0;0;0;18000000
2019-06-06T20:24:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:25:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:26:00+02:00;74000000;0;0;0;0;0;0;0;0;0;0
2019-06-06T20:27:00+02:00;55000000;0;0;0;0;0;0;0;0;0;0
2019-06-06T20:28:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:29:00+02:00;74000000;0;0;0;0;0;260000000;0;0;0;18000000
2019-06-06T20:30:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:31:00+02:00;93000000;0;0;0;0;0;0;0;0;0;0
2019-06-06T20:32:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:33:00+02:00;55000000;0;0;0;0;0;0;0;0;0;0
2019-06-06T20:34:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:35:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:36:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:37:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:38:00+02:00;74000000;0;0;186000000;0;0;0;0;0;0;18000000
2019-06-06T20:39:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:40:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:41:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:42:00+02:00;55000000;0;0;0;0;0;0;0;0;0;0
2019-06-06T20:43:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:44:00+02:00;74000000;0;0;0;0;0;260000000;0;0;0;18000000
2019-06-06T20:45:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:46:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:47:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:48:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:49:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:50:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:51:00+02:00;74000000;0;0;0;0;0;0;0;0;0;0
2019-06-06T20:52:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:53:00+02:00;55000000;0;0;74000000;0;0;0;0;0;0;0
2019-06-06T20:54:00+02:00;55000000;0;0;167000000;0;0;0;0;0;0;18000000
2019-06-06T20:55:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:56:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:57:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T20:58:00+02:00;55000000;0;0;0;0;0;260000000;0;0;0;18000000
2019-06-06T20:59:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:00:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:01:00+02:00;93000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:02:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:03:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:04:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:05:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:06:00+02:00;74000000;0;0;0;0;0;0;0;0;0;0
2019-06-06T21:07:00+02:00;55000000;0;0;0;0;0;0;0;0;0;0
2019-06-06T21:08:00+02:00;55000000;0;0;55000000;0;0;0;0;0;0;18000000
2019-06-06T21:09:00+02:00;55000000;0;0;186000000;0;0;0;0;0;0;18000000
2019-06-06T21:10:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:11:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:12:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:13:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:14:00+02:00;55000000;0;0;0;0;0;260000000;0;0;0;18000000
2019-06-06T21:15:00+02:00;74000000;0;0;0;0;0;0;0;0;0;0
2019-06-06T21:16:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:17:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:18:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:19:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:20:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:21:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:22:00+02:00;55000000;0;0;55000000;0;0;0;0;0;0;18000000
2019-06-06T21:23:00+02:00;74000000;0;0;186000000;0;0;0;0;0;0;18000000
2019-06-06T21:24:00+02:00;74000000;0;0;0;0;0;0;0;0;0;0
2019-06-06T21:25:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:26:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:27:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:28:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:29:00+02:00;74000000;0;0;0;0;0;260000000;0;0;0;18000000
2019-06-06T21:30:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:31:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:32:00+02:00;93000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:33:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:34:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:35:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:36:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:37:00+02:00;55000000;0;0;55000000;0;0;0;0;0;0;18000000
2019-06-06T21:38:00+02:00;55000000;0;0;186000000;0;0;0;0;0;0;18000000
2019-06-06T21:39:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:40:00+02:00;55000000;0;0;0;0;0;0;0;0;0;0
2019-06-06T21:41:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:42:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:43:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:44:00+02:00;74000000;0;0;0;0;0;260000000;0;0;0;18000000
2019-06-06T21:45:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:46:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:47:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:48:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:49:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:50:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:51:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:52:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:53:00+02:00;55000000;0;0;55000000;0;0;0;0;0;0;18000000
2019-06-06T21:54:00+02:00;74000000;0;0;186000000;0;0;0;0;0;0;18000000
2019-06-06T21:55:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:56:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:57:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T21:58:00+02:00;55000000;0;0;0;0;0;260000000;0;0;0;18000000
2019-06-06T21:59:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:00:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:01:00+02:00;372000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:02:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:03:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:04:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:05:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:06:00+02:00;93000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:07:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:08:00+02:00;74000000;0;0;74000000;0;0;0;0;0;0;18000000
2019-06-06T22:09:00+02:00;55000000;0;0;186000000;0;0;0;0;0;0;18000000
2019-06-06T22:10:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:11:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:12:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:13:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:14:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:15:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:16:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:17:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:18:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:19:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:20:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:21:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:22:00+02:00;55000000;0;0;55000000;0;0;0;0;0;0;18000000
2019-06-06T22:23:00+02:00;74000000;0;0;186000000;0;0;0;0;0;0;18000000
2019-06-06T22:24:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:25:00+02:00;55000000;0;0;0;0;0;0;0;0;0;0
2019-06-06T22:26:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:27:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:28:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:29:00+02:00;74000000;0;0;0;0;0;260000000;0;0;0;18000000
2019-06-06T22:30:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:31:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:32:00+02:00;93000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:33:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:34:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:35:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:36:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:37:00+02:00;55000000;0;0;55000000;0;0;0;0;0;0;18000000
2019-06-06T22:38:00+02:00;55000000;0;0;186000000;0;0;0;0;0;0;18000000
2019-06-06T22:39:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:40:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:41:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:42:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:43:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:44:00+02:00;74000000;0;0;0;0;0;260000000;0;0;0;18000000
2019-06-06T22:45:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:46:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:47:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:48:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:49:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:50:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:51:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:52:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:53:00+02:00;74000000;0;0;55000000;0;0;0;0;0;0;18000000
2019-06-06T22:54:00+02:00;74000000;0;0;0;0;0;0;0;0;0;0
2019-06-06T22:55:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:56:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:57:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:58:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T22:59:00+02:00;74000000;0;0;0;0;0;260000000;0;0;0;18000000
2019-06-06T23:00:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:01:00+02:00;93000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:02:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:03:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:04:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:05:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:06:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:07:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:08:00+02:00;74000000;0;0;74000000;0;0;0;0;0;0;18000000
2019-06-06T23:09:00+02:00;55000000;0;0;167000000;0;0;0;0;0;0;18000000
2019-06-06T23:10:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:11:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:12:00+02:00;74000000;0;0;0;0;0;0;0;0;0;37000000
2019-06-06T23:13:00+02:00;55000000;0;0;0;0;0;260000000;0;0;0;18000000
2019-06-06T23:14:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:15:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:16:00+02:00;74000000;0;0;130000000;0;0;0;0;0;0;18000000
2019-06-06T23:17:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:18:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:19:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:20:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:21:00+02:00;93000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:22:00+02:00;74000000;0;0;55000000;0;0;0;0;0;0;18000000
2019-06-06T23:23:00+02:00;74000000;0;0;186000000;0;0;0;0;0;0;18000000
2019-06-06T23:24:00+02:00;74000000;0;0;186000000;0;0;0;0;0;0;18000000
2019-06-06T23:25:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:26:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:27:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:28:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:29:00+02:00;74000000;0;0;0;0;0;260000000;0;0;0;18000000
2019-06-06T23:30:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:31:00+02:00;55000000;0;0;37000000;0;0;0;0;0;0;18000000
2019-06-06T23:32:00+02:00;93000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:33:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:34:00+02:00;55000000;0;0;0;0;0;0;0;0;0;0
2019-06-06T23:35:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:36:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:37:00+02:00;55000000;0;0;55000000;0;0;0;0;0;0;18000000
2019-06-06T23:38:00+02:00;55000000;0;0;186000000;0;0;0;0;0;0;18000000
2019-06-06T23:39:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:40:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:41:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:42:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:43:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:44:00+02:00;74000000;0;0;0;0;0;260000000;0;0;0;18000000
2019-06-06T23:45:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:46:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:47:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:48:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:49:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:50:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:51:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:52:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:53:00+02:00;55000000;0;0;55000000;0;0;0;0;0;0;18000000
2019-06-06T23:54:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:55:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:56:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:57:00+02:00;74000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:58:00+02:00;55000000;0;0;0;0;0;0;0;0;0;18000000
2019-06-06T23:59:00+02:00;74000000;0;0;0;0;0;260000000;0;0;0;18000000
